timestamp,open,high,low,close,volume,symbol
2016-09-26 10:00:00,606.78,607.5,606.78,607.34,38.15511369,BTC
2016-09-26 11:00:00,607.34,607.34,606.26,606.52,36.67502563,BTC
2016-09-26 12:00:00,606.32,607.47,606.32,607.0,97.24986937000001,BTC
2016-09-26 13:00:00,607.0,607.98,606.96,607.32,106.14911467,BTC
2016-09-26 14:00:00,607.32,607.36,606.16,607.36,111.43637832000002,BTC
2016-09-26 15:00:00,607.36,607.87,606.04,606.25,148.96230499999996,BTC
2016-09-26 16:00:00,606.25,610.1,606.24,609.59,643.55504207,BTC
2016-09-26 17:00:00,609.46,610.0,607.98,607.99,233.32507468000006,BTC
2016-09-26 18:00:00,607.99,609.57,607.66,608.07,155.37067007,BTC
2016-09-26 19:00:00,608.06,608.5,607.53,608.5,167.61949958,BTC
2016-09-26 20:00:00,608.31,609.58,608.22,608.44,38.97829328,BTC
2016-09-26 21:00:00,608.44,609.47,608.44,609.46,52.49097677000001,BTC
2016-09-26 22:00:00,609.46,609.8,609.09,609.09,23.65406892,BTC
2016-09-26 23:00:00,609.09,609.27,608.37,609.14,16.915197120000002,BTC
2016-09-27 00:00:00,609.14,609.77,608.76,608.82,51.81251386,BTC
2016-09-27 01:00:00,609.61,609.91,608.61,608.87,168.04597611,BTC
2016-09-27 02:00:00,608.87,608.94,608.01,608.01,115.22179430000001,BTC
2016-09-27 03:00:00,608.01,608.02,608.01,608.02,49.760097449999996,BTC
2016-09-27 04:00:00,608.02,608.02,607.99,608.0,68.34264096000001,BTC
2016-09-27 05:00:00,608.0,608.0,607.64,607.64,36.23320264,BTC
2016-09-27 06:00:00,607.64,607.67,607.13,607.14,114.78519123999999,BTC
2016-09-27 07:00:00,607.15,607.15,606.98,606.99,107.73392068000001,BTC
2016-09-27 08:00:00,606.99,606.99,606.46,606.73,176.49191693999998,BTC
2016-09-27 09:00:00,607.12,607.15,606.73,607.05,98.52385023000002,BTC
2016-09-27 10:00:00,607.06,607.06,604.02,605.1,96.77961019999998,BTC
2016-09-27 11:00:00,605.1,605.42,604.32,605.41,55.14559869000001,BTC
2016-09-27 12:00:00,605.39,605.5,605.14,605.42,15.72608415,BTC
2016-09-27 13:00:00,605.47,605.84,604.95,605.63,69.12222666999999,BTC
2016-09-27 14:00:00,605.63,605.99,604.11,605.39,209.96232626000005,BTC
2016-09-27 15:00:00,605.37,606.0,605.34,606.0,85.44890010999998,BTC
2016-09-27 16:00:00,606.0,606.72,605.77,606.0,183.12744430999996,BTC
2016-09-27 17:00:00,606.0,606.5,606.0,606.49,68.76670158,BTC
2016-09-27 18:00:00,606.5,606.98,606.5,606.5,25.388335939999997,BTC
2016-09-27 19:00:00,606.5,606.98,606.22,606.7,84.44080237000001,BTC
2016-09-27 20:00:00,606.71,609.46,602.01,602.65,1111.82066159,BTC
2016-09-27 21:00:00,602.89,603.99,602.89,603.99,84.39412684999999,BTC
2016-09-27 22:00:00,603.99,603.99,603.53,603.94,34.37129564000001,BTC
2016-09-27 23:00:00,603.98,605.66,603.98,605.53,26.29463498,BTC
2016-09-28 00:00:00,605.53,605.64,605.46,605.46,17.35100282,BTC
2016-09-28 01:00:00,605.25,605.77,605.1,605.35,26.163343960000002,BTC
2016-09-28 02:00:00,605.35,605.46,604.3,604.34,107.41834452,BTC
2016-09-28 03:00:00,604.34,604.75,604.03,604.38,55.54335161000001,BTC
2016-09-28 04:00:00,604.38,604.54,603.47,603.47,174.40898031,BTC
2016-09-28 05:00:00,603.47,604.24,603.32,603.58,28.126260090000002,BTC
2016-09-28 06:00:00,603.51,604.55,603.07,604.55,70.22324177,BTC
2016-09-28 07:00:00,604.44,604.99,603.49,604.58,91.97064259000001,BTC
2016-09-28 08:00:00,604.58,605.23,604.58,604.66,12.58841322,BTC
2016-09-28 09:00:00,604.66,605.0,604.2,605.0,111.89834348,BTC
2016-09-28 10:00:00,605.0,605.0,604.21,604.46,50.71740212000001,BTC
2016-09-28 11:00:00,604.46,604.56,604.3,604.32,65.05132206,BTC
2016-09-28 12:00:00,604.32,605.4,603.41,604.31,115.62535103999998,BTC
2016-09-28 13:00:00,604.31,605.4,603.89,605.38,74.09425534000002,BTC
2016-09-28 14:00:00,605.38,605.4,604.45,604.99,117.08377927000002,BTC
2016-09-28 15:00:00,605.0,605.0,604.95,604.98,68.11064582999998,BTC
2016-09-28 16:00:00,604.98,605.0,603.59,603.59,62.03984339000001,BTC
2016-09-28 17:00:00,603.59,604.7,603.25,604.18,123.26063325999998,BTC
2016-09-28 18:00:00,604.16,604.98,604.11,604.21,56.919066539999996,BTC
2016-09-28 19:00:00,604.21,604.35,603.2,604.35,45.08056095000001,BTC
2016-09-28 20:00:00,604.35,604.5,603.92,603.99,302.5500716599999,BTC
2016-09-28 21:00:00,603.99,604.2,603.98,604.2,35.37861872999999,BTC
2016-09-28 22:00:00,604.2,605.14,603.54,604.47,109.31912912000001,BTC
2016-09-28 23:00:00,604.47,605.03,603.24,603.76,129.08519578,BTC
2016-09-29 00:00:00,604.01,604.23,603.23,603.91,2.4442979900000004,BTC
2016-09-29 01:00:00,603.91,603.91,603.2,603.29,31.84065349999999,BTC
2016-09-29 02:00:00,603.41,604.07,603.04,603.43,94.05780204000001,BTC
2016-09-29 03:00:00,604.09,604.72,603.6,604.32,115.12968873999999,BTC
2016-09-29 04:00:00,604.32,605.14,603.84,604.6,18.93865013,BTC
2016-09-29 05:00:00,604.53,604.69,604.23,604.69,43.75972982000001,BTC
2016-09-29 06:00:00,604.69,605.07,604.2,604.5,91.46014645,BTC
2016-09-29 07:00:00,604.98,605.23,604.03,604.2,203.96234011999994,BTC
2016-09-29 08:00:00,604.09,607.0,604.0,606.95,371.39840035999987,BTC
2016-09-29 09:00:00,606.95,606.98,604.0,604.17,241.52144581000002,BTC
2016-09-29 10:00:00,604.17,604.17,604.0,604.01,46.14905763,BTC
