timestamp,close,high,low,open,symbol,volume
2018-02-15 07:00:00,9823.7,9834.1,9647.0,9679.0,BTC,2550.72512125
2018-02-15 08:00:00,9840.0,9874.14629634,9788.0,9824.0,BTC,2390.22158997
2018-02-15 09:00:00,9608.6,9946.0,9541.30823891,9840.0,BTC,5941.7129727
2018-02-15 10:00:00,9643.9,9697.0,9470.3,9609.7,BTC,5105.31924246
2018-02-15 11:00:00,9592.9,9768.0,9516.2,9644.0,BTC,3337.28954588
2018-02-15 12:00:00,9719.9,9779.0,9586.0,9592.9,BTC,2234.94441851
2018-02-15 13:00:00,9665.0,9738.0,9612.3,9720.0,BTC,2048.69547376
2018-02-15 14:00:00,9864.0,9875.1,9665.0,9667.5,BTC,2218.89407769
2018-02-15 15:00:00,9830.9,9875.0,9741.0,9864.0,BTC,2027.08359856
2018-02-15 16:00:00,9920.5,9930.0,9775.0,9830.9,BTC,2449.83395445
2018-02-15 17:00:00,10058.0,10070.0,9863.8,9920.5,BTC,8616.22797701
2018-02-15 18:00:00,10053.0,10176.0,9980.0,10057.0,BTC,5370.57016666
2018-02-15 19:00:00,10090.0,10169.0,10020.0,10051.0,BTC,2298.31991469
2018-02-15 20:00:00,10065.0,10125.0,9980.0,10083.0,BTC,3284.25040596
2018-02-15 21:00:00,9866.0,10070.0,9850.0,10068.0,BTC,3140.54244518
2018-02-15 22:00:00,10062.0,10086.0,9865.9,9866.0,BTC,1589.60844995
2018-02-15 23:00:00,9996.0,10130.0,9990.2,10062.0,BTC,2304.86825161
2018-02-16 00:00:00,10220.0,10227.0,9975.0,9996.0,BTC,2315.88957503
2018-02-16 01:00:00,10270.0,10270.0,10136.0,10220.0,BTC,2916.53702007
2018-02-16 02:00:00,10145.0,10271.0,10113.0,10270.0,BTC,1602.71421804
2018-02-16 03:00:00,10080.0,10180.0,10001.0,10145.0,BTC,1777.54382678
2018-02-16 04:00:00,9996.2,10087.0,9930.0,10080.0,BTC,1879.15927684
2018-02-16 05:00:00,10078.0,10144.0,9971.27064608,9996.2,BTC,1291.24648778
2018-02-16 06:00:00,9810.0,10094.0,9783.6,10078.0,BTC,3878.23257842
2018-02-16 07:00:00,9750.1,9917.0,9750.0,9814.7,BTC,1950.388456
2018-02-16 08:00:00,9950.0,9972.40954164,9701.0,9750.0,BTC,3447.05528167
2018-02-16 09:00:00,9859.2,10000.0,9854.1,9950.0,BTC,2495.09489125
2018-02-16 10:00:00,9767.0,9859.2,9759.0,9859.2,BTC,2304.25011218
2018-02-16 11:00:00,9803.5,9828.0,9670.0,9767.0,BTC,2117.1524826
2018-02-16 12:00:00,9863.0,9875.0,9760.48456908,9803.4,BTC,1421.83533843
2018-02-16 13:00:00,9825.9,9947.0,9816.0,9863.0,BTC,1529.80210435
2018-02-16 14:00:00,10023.0,10105.0,9824.1,9825.0,BTC,3013.2322175
2018-02-16 15:00:00,10038.0,10144.0,10018.1625567,10024.0,BTC,1986.03033178
2018-02-16 16:00:00,10069.0,10165.0,10009.0,10038.0,BTC,1338.48377635
2018-02-16 17:00:00,10053.0,10106.0,10033.0,10074.0,BTC,823.98542745
2018-02-16 18:00:00,9946.0,10053.0,9875.1,10053.0,BTC,1790.74836406
2018-02-16 19:00:00,10033.0,10060.0,9921.0,9943.3,BTC,930.21455086
2018-02-16 20:00:00,10010.0,10035.0,9941.0,10032.0,BTC,713.02658404
2018-02-16 21:00:00,10070.0,10122.0,10013.0,10013.0,BTC,1199.80056892
2018-02-16 22:00:00,10191.0,10229.0,10036.0,10070.0,BTC,1757.6012975
2018-02-16 23:00:00,10162.0,10216.0,10151.0,10190.0,BTC,737.38754543
2018-02-17 00:00:00,10170.0,10219.0,10049.0,10161.0,BTC,1305.19157893
2018-02-17 01:00:00,10370.0,10374.0,10170.0,10170.0,BTC,3098.2330308
2018-02-17 02:00:00,10393.0,10500.0,10353.0,10370.0,BTC,3579.1965739
2018-02-17 03:00:00,10487.0,10533.0,10392.0,10392.0,BTC,1612.60043652
2018-02-17 04:00:00,10567.0,10598.0,10462.0,10483.0,BTC,1825.69074043
2018-02-17 05:00:00,10547.0,10585.0,10480.0,10566.0,BTC,1185.02094193
2018-02-17 06:00:00,10801.0,10850.0,10548.0,10548.0,BTC,4805.61117761
2018-02-17 07:00:00,10720.0,10803.2738849,10649.0,10801.0,BTC,4146.02950525
2018-02-17 08:00:00,10796.0,10850.0,10700.0,10722.0,BTC,2686.15635956
2018-02-17 09:00:00,10672.0,10820.0,10650.0,10794.0,BTC,2119.1350234
2018-02-17 10:00:00,10643.0,10760.0,10600.0,10672.0,BTC,2335.82212271
2018-02-17 11:00:00,10692.0,10760.0,10635.0,10642.0,BTC,1108.26371255
2018-02-17 12:00:00,10791.0,10860.0,10691.0,10692.0,BTC,2606.75716091
2018-02-17 13:00:00,10676.0085622,10831.0,10658.0,10792.0,BTC,1839.4998828
2018-02-17 14:00:00,10650.0,10703.0,10522.2968845,10677.0,BTC,2359.88973915
2018-02-17 15:00:00,10726.0,10749.0,10644.0,10650.0,BTC,1374.5177537
2018-02-17 16:00:00,10800.0,10837.0,10689.0,10726.0,BTC,1635.90297864
2018-02-17 17:00:00,10786.0,10855.0,10735.0,10800.0,BTC,1208.90228699
2018-02-17 18:00:00,10777.0,10795.0,10654.0,10786.0,BTC,1484.76255199
2018-02-17 19:00:00,10709.0,10792.0,10671.0,10777.0,BTC,1130.96783828
2018-02-17 20:00:00,10758.0,10787.0,10656.0,10706.0,BTC,977.99403617
2018-02-17 21:00:00,10808.0,10825.0,10752.0,10759.0,BTC,753.70079882
2018-02-17 22:00:00,10925.0,10939.0,10745.0,10808.0,BTC,2926.19071942
2018-02-17 23:00:00,11062.0,11084.0,10913.0,10926.0,BTC,5019.72706465
2018-02-18 00:00:00,11089.0,11092.0,10965.0,11062.0,BTC,2412.18829795
2018-02-18 01:00:00,11174.0,11225.0,11064.0,11090.0,BTC,4201.61826934
2018-02-18 02:00:00,11049.0,11250.0,11002.0,11174.0,BTC,3197.47429022
2018-02-18 03:00:00,10811.0,11109.0,10750.0,11049.0,BTC,4350.45450009
2018-02-18 04:00:00,10879.0,10928.0,10760.0,10811.9651752,BTC,2061.62555393
2018-02-18 05:00:00,10409.0,10911.0,10409.0,10880.0,BTC,7387.43874283
2018-02-18 06:00:00,10418.0,10631.0,10350.0,10409.0,BTC,3290.72524195
2018-02-18 07:00:00,10569.0,10624.0,10400.0,10418.0,BTC,2432.05903292
2018-02-18 08:00:00,10317.0,10585.0,10280.0,10571.0,BTC,3077.37326402
2018-02-18 09:00:00,10128.0,10408.0,10122.0,10317.0,BTC,4288.04826027
2018-02-18 10:00:00,10473.0,10474.0,10128.0,10128.0,BTC,3000.33802441
2018-02-18 11:00:00,10568.0,10597.0,10429.5484006,10473.0,BTC,3300.14866118
2018-02-18 12:00:00,10529.0,10569.9748201,10384.0,10568.0,BTC,2414.88401815
2018-02-18 13:00:00,10688.0,10783.0,10460.0,10529.0,BTC,3463.17525541
2018-02-18 14:00:00,10740.0,10753.0,10636.0,10688.0,BTC,1618.03444607
2018-02-18 15:00:00,10632.0,10855.4216269,10590.0,10740.0,BTC,2722.0262822
2018-02-18 16:00:00,10582.0,10693.0,10425.0,10632.0,BTC,2525.8873496
2018-02-18 17:00:00,10749.0,10750.0,10556.0,10581.0,BTC,3008.72043016
2018-02-18 18:00:00,10771.0,10818.0,10566.0,10749.0,BTC,3198.03850432
2018-02-18 19:00:00,10843.0,10889.0,10682.0,10773.0,BTC,1805.66525316
2018-02-18 20:00:00,10763.0,10847.0,10722.0,10844.0,BTC,1780.93768685
2018-02-18 21:00:00,10758.0,10778.0,10616.0,10766.0,BTC,1338.04426663
2018-02-18 22:00:00,10569.0,10768.0,10547.0,10759.0,BTC,1190.09761065
2018-02-18 23:00:00,10400.0,10570.0,10327.0,10570.0,BTC,3014.74199235
2018-02-19 00:00:00,10430.0,10471.0,10308.0,10399.0,BTC,1534.74747546
2018-02-19 01:00:00,10650.0,10655.0,10391.0,10429.2588263,BTC,2457.30576312
2018-02-19 02:00:00,10574.0,10655.0,10427.0,10650.1608029,BTC,1785.86043865
2018-02-19 03:00:00,10530.0,10649.0,10474.0,10582.0,BTC,735.36897925
2018-02-19 04:00:00,10517.0970218,10567.0,10501.0,10530.0,BTC,813.04373338
2018-02-19 05:00:00,10466.0,10545.0,10389.0,10517.0,BTC,1472.53579724
2018-02-19 06:00:00,10479.0,10514.0,10437.0,10465.0,BTC,566.55186937
2018-02-19 07:00:00,10827.0,10914.0,10478.0,10478.0,BTC,3689.45809112
2018-02-19 08:00:00,10775.0,10842.0,10720.0,10827.0,BTC,3200.66409668
2018-02-19 09:00:00,10931.0851259,10949.0,10720.0,10776.0,BTC,1956.62586194
2018-02-19 10:00:00,10899.0,11050.0,10888.0,10931.0851259,BTC,3375.88192698
2018-02-19 11:00:00,10930.0,10968.0,10840.0,10899.0,BTC,1218.30053941
2018-02-19 12:00:00,10902.0,11024.0,10880.0,10930.0,BTC,1463.44343395
2018-02-19 13:00:00,10937.0,10980.0,10845.0064416,10902.0,BTC,1096.10629468
2018-02-19 14:00:00,10942.1126703,10987.0,10880.0,10944.0,BTC,939.66437219
2018-02-19 15:00:00,11170.0,11208.0,10943.0,10943.0,BTC,4606.46063047
2018-02-19 16:00:00,11072.0,11250.0,11053.0,11168.0,BTC,3779.21403748
2018-02-19 17:00:00,10941.0,11100.0,10900.0,11071.9431418,BTC,3611.04183927
2018-02-19 18:00:00,11101.0,11125.0,10940.0,10941.0,BTC,2331.69384053
2018-02-19 19:00:00,11131.0,11221.0,11021.0,11102.0,BTC,2084.43707543
2018-02-19 20:00:00,11221.0,11230.0,11029.0,11131.0,BTC,1855.13868056
2018-02-19 21:00:00,11092.0,11230.0,11002.0,11221.0,BTC,3067.82271225
2018-02-19 22:00:00,11071.0,11181.0,10950.0,11093.0,BTC,2325.50941021
2018-02-19 23:00:00,11172.0,11204.0,11024.0,11071.0,BTC,1478.85497051
2018-02-20 00:00:00,11425.0,11444.0,11156.0,11172.0,BTC,6018.01081199
2018-02-20 01:00:00,11500.0,11547.0,11378.0,11423.0,BTC,4860.24053968
2018-02-20 02:00:00,11390.0,11517.0,11350.0,11500.0,BTC,1942.77241644
2018-02-20 03:00:00,11428.0,11454.0,11322.0,11386.0,BTC,1264.64248768
2018-02-20 04:00:00,11466.0,11548.0,11415.0,11428.0,BTC,1085.14426642
2018-02-20 05:00:00,11441.0,11484.0,11375.0,11466.0,BTC,1175.89092856
2018-02-20 06:00:00,11564.0,11574.0,11424.0,11442.0,BTC,1350.77258856
2018-02-20 07:00:00,11534.0,11660.0,11505.0,11563.0,BTC,2490.14929571
2018-02-20 08:00:00,11340.0,11571.378902,11251.0,11537.0,BTC,2972.47456783
2018-02-20 09:00:00,11330.0,11360.0,11125.0,11339.0,BTC,3946.7066455
2018-02-20 10:00:00,11375.0,11420.0,11256.0,11330.0,BTC,1921.59081374
2018-02-20 11:00:00,11410.0,11466.0,11260.0,11377.0,BTC,1710.80770924
2018-02-20 12:00:00,11418.0,11500.0,11399.0,11410.0,BTC,896.83877169
2018-02-20 13:00:00,11546.0,11616.0,11410.0,11418.0,BTC,2143.9758751
2018-02-20 14:00:00,11510.9353762,11570.0,11450.0,11546.0,BTC,1495.25222237
2018-02-20 15:00:00,11504.0,11548.0,11380.0,11510.0,BTC,2175.48909464
2018-02-20 16:00:00,11569.0,11666.0,11480.0,11508.0,BTC,2212.42792238
2018-02-20 17:00:00,11676.0,11749.0,11563.0,11571.0,BTC,2894.66155095
2018-02-20 18:00:00,11684.0,11730.0,11611.0,11677.0,BTC,1536.43601818
2018-02-20 19:00:00,11660.0,11720.0,11520.0,11682.0,BTC,1812.30794675
2018-02-20 20:00:00,11729.0,11745.0,11620.0,11660.0,BTC,1219.07788359
2018-02-20 21:00:00,11683.0,11738.0,11651.0,11729.0,BTC,1286.38226099
2018-02-20 22:00:00,11352.0,11788.0,11250.0,11683.0,BTC,5972.39899939
2018-02-20 23:00:00,11211.0,11407.0,11100.0,11352.0,BTC,7936.80245016
2018-02-21 00:00:00,11088.0,11214.0,10850.0,11212.0,BTC,11260.531656
2018-02-21 01:00:00,11058.0,11239.0,10999.0,11089.0,BTC,4420.37293285
2018-02-21 02:00:00,11055.0,11119.2023717,10910.0,11062.0,BTC,3157.53937615
2018-02-21 03:00:00,10924.0,11140.0,10870.0,11060.0,BTC,2577.20933386
2018-02-21 04:00:00,10772.0,10933.0,10680.0,10918.0,BTC,4568.79664327
2018-02-21 05:00:00,10824.0,10898.0,10711.0,10773.0,BTC,1629.92663261
2018-02-21 06:00:00,11063.0,11090.6847625,10747.0,10823.0,BTC,2483.34743799
2018-02-21 07:00:00,11099.0,11129.0,10964.0,11063.0,BTC,1676.71497431
2018-02-21 08:00:00,11031.0,11099.0,10921.0,11099.0,BTC,2018.82295318
2018-02-21 09:00:00,11166.0,11188.0,10961.0,11033.0,BTC,1851.23376393
2018-02-21 10:00:00,10941.0,11171.0,10852.2198956,11166.0,BTC,3089.94097408
2018-02-21 11:00:00,10938.0,11079.0,10898.0,10953.0,BTC,1338.68839589
2018-02-21 12:00:00,11000.0,11045.0,10926.0,10936.0039334,BTC,1210.58687805
2018-02-21 13:00:00,10727.0,11099.0,10681.0,11000.0,BTC,3928.79563681
2018-02-21 14:00:00,10634.0,10788.0,10444.0,10724.0,BTC,6164.17760953
2018-02-21 15:00:00,10557.0,10669.0,10400.0,10634.0,BTC,5022.72104419
2018-02-21 16:00:00,10463.0375202,10580.0,10320.0,10558.0,BTC,5066.45263481
2018-02-21 17:00:00,10520.0,10535.0,10391.0,10463.0375202,BTC,2290.30697266
2018-02-21 18:00:00,10522.0,10677.3501823,10500.0,10520.0,BTC,2431.79980713
2018-02-21 19:00:00,10393.0,10570.0,10365.0,10522.0,BTC,1865.92405877
2018-02-21 20:00:00,10374.0,10460.0,10200.0,10394.0,BTC,4532.12554876
2018-02-21 21:00:00,10260.0,10409.0,10221.0,10373.0,BTC,1927.86666982
2018-02-21 22:00:00,10453.0,10485.0,10217.0,10260.0,BTC,2037.79330602
2018-02-21 23:00:00,10450.0,10549.0,10375.0,10451.0,BTC,1627.78562281
2018-02-22 00:00:00,10477.0,10500.0,10300.0,10451.0,BTC,1160.78147024
2018-02-22 01:00:00,10638.0,10649.0,10467.0,10477.0,BTC,2427.16717789
2018-02-22 02:00:00,10728.0,10799.0,10572.0,10638.0,BTC,2703.62528654
2018-02-22 03:00:00,10725.0,10770.0,10660.0,10728.0,BTC,1256.59582173
2018-02-22 04:00:00,10712.0,10749.0,10600.0,10727.0,BTC,1197.02553906
2018-02-22 05:00:00,10775.0,10844.0,10711.0,10711.115095,BTC,1955.62177828
2018-02-22 06:00:00,10831.0,10915.0,10770.0,10775.0,BTC,1746.59871423
2018-02-22 07:00:00,10604.0,10864.0,10537.0,10831.0,BTC,2543.58054786
2018-02-22 08:00:00,10416.0,10681.0,10413.0,10604.9367555,BTC,2139.57611515
2018-02-22 09:00:00,10324.0,10546.0,10269.2371512,10416.0,BTC,2641.51625921
2018-02-22 10:00:00,10120.0,10379.0,10050.0,10331.0,BTC,5678.54632343
2018-02-22 11:00:00,10258.0,10288.0,10119.0,10120.0,BTC,3569.15989455
2018-02-22 12:00:00,9911.0,10333.0,9855.0,10259.0,BTC,7521.15880368
2018-02-22 13:00:00,9898.5,9969.0,9800.0,9911.9,BTC,5587.73195097
2018-02-22 14:00:00,9923.5,10021.0,9750.0,9898.6,BTC,6457.34804618
2018-02-22 15:00:00,9997.95313417,10135.0,9853.0,9921.1,BTC,3957.56292485
2018-02-22 16:00:00,9915.0,10075.0,9890.0,9995.11711525,BTC,2594.09144953
2018-02-22 17:00:00,9857.1,9955.0,9740.0,9909.1,BTC,5544.76777192
2018-02-22 18:00:00,9900.0,9960.0,9800.1,9857.8,BTC,2117.45132182
2018-02-22 19:00:00,10038.8772842,10047.0,9860.0,9900.0,BTC,1933.8162902
2018-02-22 20:00:00,10084.0,10115.0,9967.0,10038.0,BTC,1809.49936451
2018-02-22 21:00:00,9889.0,10125.0,9800.0,10085.0,BTC,3618.76323421
2018-02-22 22:00:00,9949.0,9958.0,9811.0,9888.9,BTC,1371.45119598
2018-02-22 23:00:00,9826.5,9967.0,9812.0,9949.8,BTC,1216.12546195
2018-02-23 00:00:00,9656.71717228,9827.0,9625.0,9826.4,BTC,7956.65696372
2018-02-23 01:00:00,9709.0,9730.0,9583.1,9656.5,BTC,4452.63049003
2018-02-23 02:00:00,9740.7,9809.3,9660.0,9711.6,BTC,2582.51504189
2018-02-23 03:00:00,9805.4,9828.6,9690.0,9740.7,BTC,1427.36285794
2018-02-23 04:00:00,9838.7,9923.7,9803.0,9803.6,BTC,1843.14230786
2018-02-23 05:00:00,9812.9,9999.0,9690.0,9837.4,BTC,2734.39846013
2018-02-23 06:00:00,9830.1,9831.0,9692.0,9809.9,BTC,1658.59174281
2018-02-23 07:00:00,9884.0,9898.30258212,9796.8,9830.1,BTC,924.69025136
2018-02-23 08:00:00,9935.1,9970.0,9841.0,9884.1,BTC,1444.79574646
2018-02-23 09:00:00,10106.0,10211.0528242,9920.0,9936.4,BTC,3590.2807662
2018-02-23 10:00:00,9998.7,10200.0,9920.0,10105.0,BTC,2687.07134201
2018-02-23 11:00:00,10191.0,10237.0,9954.0,9998.1,BTC,2616.54127075
2018-02-23 12:00:00,10195.6817855,10249.8225046,10100.0,10190.0,BTC,1958.36216132
2018-02-23 13:00:00,10214.0,10244.0,10150.0,10195.6817855,BTC,1519.22072781
2018-02-23 14:00:00,10306.0,10395.0,10213.0,10213.0,BTC,4585.69046826
2018-02-23 15:00:00,10301.883915,10356.0,10243.0,10306.0,BTC,1243.08950105
2018-02-23 16:00:00,10076.0,10302.0,10041.0,10300.0,BTC,3890.26847205
2018-02-23 17:00:00,10101.0,10140.0,10037.0,10077.0,BTC,1438.93368251
2018-02-23 18:00:00,10192.0,10215.0,10090.0,10101.0,BTC,1375.39645307
2018-02-23 19:00:00,10027.0,10218.0,9975.0,10192.0,BTC,2163.16550738
2018-02-23 20:00:00,9950.4,10022.0,9864.6667585,10020.0,BTC,2579.19349704
2018-02-23 21:00:00,9890.0,9999.0,9890.0,9950.3,BTC,865.59947543
2018-02-23 22:00:00,10144.0,10149.0,9889.8,9890.0,BTC,1567.04482827
2018-02-23 23:00:00,10144.0,10219.0,10100.0,10144.0,BTC,2383.91015495
2018-02-24 00:00:00,10320.0,10345.0,10108.0,10143.0,BTC,2206.22468003
2018-02-24 01:00:00,10330.0,10330.0,10240.0,10312.0,BTC,1358.64238263
2018-02-24 02:00:00,10417.0,10440.0,10329.0,10330.0,BTC,2903.46417935
2018-02-24 03:00:00,10398.0,10415.8877585,10306.0,10413.0,BTC,864.6037359
2018-02-24 04:00:00,10379.0,10500.0,10378.0,10398.0,BTC,1479.3653579
2018-02-24 05:00:00,10437.0,10450.0,10345.0,10378.0,BTC,1122.12899612
2018-02-24 06:00:00,10157.0,10479.0,9505.0,10437.9021626,BTC,5698.76032085
2018-02-24 07:00:00,10100.0,10159.0,9921.1,10158.0,BTC,4214.39662893
2018-02-24 08:00:00,9994.8,10101.0,9898.0,10101.0,BTC,1666.25790811
2018-02-24 09:00:00,10012.0,10139.0,9990.1,9990.2,BTC,1319.32384824
2018-02-24 10:00:00,9719.78984238,10021.0,9632.0,10021.0,BTC,5804.64116545
2018-02-24 11:00:00,9713.7,9778.0,9605.0,9719.9,BTC,2488.37589416
2018-02-24 12:00:00,9747.9,9798.0,9602.0,9705.9,BTC,1813.84798782
2018-02-24 13:00:00,9621.0,9747.0,9514.4,9746.1,BTC,3476.18457862
2018-02-24 14:00:00,9734.0,9770.0,9561.0,9610.0,BTC,2553.04521215
2018-02-24 15:00:00,9731.0,9803.0,9700.0,9735.9,BTC,1659.0924997
2018-02-24 16:00:00,9762.0,9790.0,9603.0,9730.1,BTC,2148.41635711
2018-02-24 17:00:00,9613.6,9764.7,9602.0,9761.9,BTC,1302.87023873
2018-02-24 18:00:00,9545.7,9706.9,9545.0,9613.2,BTC,1560.98555984
2018-02-24 19:00:00,9577.9,9643.0,9510.0,9545.6,BTC,1437.75422419
2018-02-24 20:00:00,9383.9,9579.0,9350.3,9577.9,BTC,4159.57647641
2018-02-24 21:00:00,9479.4,9490.0,9377.9,9386.2,BTC,1610.90672651
2018-02-24 22:00:00,9586.0,9684.9,9425.0,9478.8,BTC,1949.6777708
2018-02-24 23:00:00,9666.3,9699.9,9584.0,9586.1,BTC,1442.02715125
2018-02-25 00:00:00,9620.9,9669.0,9545.0,9665.6,BTC,1085.4321598
2018-02-25 01:00:00,9742.1,9750.0,9620.0,9620.7,BTC,961.72997693
2018-02-25 02:00:00,9596.0,9744.9,9570.0,9735.5,BTC,860.75853804
2018-02-25 03:00:00,9556.0,9600.9,9468.0,9596.0,BTC,1011.85403977
2018-02-25 04:00:00,9698.7,9748.7,9518.8,9556.3,BTC,991.31729838
2018-02-25 05:00:00,9715.8,9735.4,9626.0,9690.0,BTC,725.16990191
2018-02-25 06:00:00,9771.0,9840.0,9715.9,9718.1,BTC,2043.40484564
2018-02-25 07:00:00,9737.6,9840.0,9682.0,9775.0,BTC,889.33346601
2018-02-25 08:00:00,9600.5,9779.4,9592.0,9738.23766701,BTC,1470.72298314
2018-02-25 09:00:00,9605.0,9654.0,9520.0,9605.3,BTC,1279.70278968
2018-02-25 10:00:00,9651.1,9699.7,9552.7,9604.9,BTC,990.09343981
2018-02-25 11:00:00,9651.0,9740.2,9596.0,9651.6,BTC,1304.03460949
2018-02-25 12:00:00,9516.1,9691.3,9480.0,9651.0,BTC,1637.79151312
