timestamp,open,high,low,close,volume,symbol
2017-03-13 10:00:00,1219.1,1230.2,1218.1,1228.2,599.84187169,BTC
2017-03-13 11:00:00,1227.2,1237.3,1225.7,1234.9,1408.7058649800003,BTC
2017-03-13 12:00:00,1234.9,1244.0,1232.0,1240.9,1669.1482541000007,BTC
2017-03-13 13:00:00,1241.0,1247.3,1218.2,1234.2,1995.5279359500003,BTC
2017-03-13 14:00:00,1233.6,1234.4,1218.0,1225.0,1670.77047047,BTC
2017-03-13 15:00:00,1225.0,1238.2,1220.0,1232.0,1546.35981342,BTC
2017-03-13 16:00:00,1232.1,1235.3,1227.1,1234.7,923.8670436099998,BTC
2017-03-13 17:00:00,1234.7,1239.0,1230.0,1234.7,1065.2660247300003,BTC
2017-03-13 18:00:00,1235.2,1237.0,1230.1,1235.0,939.7362902200001,BTC
2017-03-13 19:00:00,1235.3,1236.4,1231.0,1235.4,479.18369479000006,BTC
2017-03-13 20:00:00,1235.2,1243.3,1233.6,1242.4,666.8591222700002,BTC
2017-03-13 21:00:00,1242.4,1242.5,1235.0,1238.5,287.40616219,BTC
2017-03-13 22:00:00,1238.5,1238.8,1233.5,1237.8,178.24929571,BTC
2017-03-13 23:00:00,1237.7,1242.2,1234.1,1238.5,481.1757639600001,BTC
2017-03-14 00:00:00,1238.5,1238.8,1233.0,1235.4,362.67357970999996,BTC
2017-03-14 01:00:00,1235.6,1237.0,1234.0,1237.0,544.88056677,BTC
2017-03-14 02:00:00,1236.3,1238.0,1233.0,1233.2,553.4768105600001,BTC
2017-03-14 03:00:00,1233.6,1237.6,1231.8,1236.9,284.46657807,BTC
2017-03-14 04:00:00,1237.0,1237.1,1230.1,1232.1,275.73259649,BTC
2017-03-14 05:00:00,1232.2,1233.6,1229.1,1229.1,353.99865593000004,BTC
2017-03-14 06:00:00,1229.1,1229.1,1222.0,1222.1,509.28329730999997,BTC
2017-03-14 07:00:00,1222.2,1227.9,1218.9,1225.7,986.7506069199998,BTC
2017-03-14 08:00:00,1225.4,1233.6,1225.4,1231.8,317.1427196000001,BTC
