timestamp,open,high,low,close,volume,symbol
2016-04-11 10:00:00,233.63,233.63,233.63,233.63,0.0,BTC
2016-04-11 11:00:00,233.63,233.63,233.63,233.63,0.0,BTC
2016-04-11 12:00:00,233.63,233.63,233.63,233.63,0.0,BTC
2016-04-11 13:00:00,233.63,233.63,233.63,233.63,0.0,BTC
2016-04-11 14:00:00,233.63,233.63,233.63,233.63,0.0,BTC
2016-04-11 15:00:00,233.63,233.63,233.63,233.63,0.0,BTC
2016-04-11 16:00:00,233.63,233.63,233.63,233.63,0.0,BTC
2016-04-11 17:00:00,233.63,233.63,233.63,233.63,0.0,BTC
2016-04-11 18:00:00,233.63,233.63,233.63,233.63,0.0,BTC
2016-04-11 19:00:00,233.63,233.63,233.63,233.63,0.0,BTC
2016-04-11 20:00:00,233.63,233.63,233.63,233.63,0.0,BTC
2016-04-11 21:00:00,233.63,233.63,233.63,233.63,0.0,BTC
2016-04-11 22:00:00,233.63,233.63,233.63,233.63,0.0,BTC
2016-04-11 23:00:00,233.63,233.63,233.63,233.63,0.0,BTC
2016-04-12 00:00:00,233.63,233.63,233.63,233.63,0.0,BTC
2016-04-12 01:00:00,233.63,233.63,233.63,233.63,0.0,BTC
2016-04-12 02:00:00,233.63,233.63,233.63,233.63,0.0,BTC
2016-04-12 03:00:00,233.63,233.63,233.63,233.63,0.0,BTC
2016-04-12 04:00:00,233.63,233.63,233.63,233.63,0.0,BTC
2016-04-12 05:00:00,233.63,233.63,233.63,233.63,0.0,BTC
2016-04-12 06:00:00,233.63,233.63,233.63,233.63,0.0,BTC
2016-04-12 07:00:00,233.63,233.63,233.63,233.63,0.0,BTC
2016-04-12 08:00:00,233.63,233.63,233.63,233.63,0.0,BTC
2016-04-12 09:00:00,233.63,233.63,233.63,233.63,0.0,BTC
2016-04-12 10:00:00,233.63,233.63,233.63,233.63,0.0,BTC
2016-04-12 11:00:00,233.63,233.63,233.63,233.63,0.0,BTC
2016-04-12 12:00:00,233.63,233.63,233.63,233.63,0.0,BTC
2016-04-12 13:00:00,233.63,233.63,233.63,233.63,0.0,BTC
2016-04-12 14:00:00,233.63,233.63,233.63,233.63,0.0,BTC
2016-04-12 15:00:00,233.63,233.63,233.63,233.63,0.0,BTC
2016-04-12 16:00:00,233.63,233.63,233.63,233.63,0.0,BTC
2016-04-12 17:00:00,233.63,233.63,233.63,233.63,0.0,BTC
2016-04-12 18:00:00,233.63,233.63,233.63,233.63,0.0,BTC
2016-04-12 19:00:00,233.63,233.63,233.63,233.63,0.0,BTC
2016-04-12 20:00:00,233.63,233.63,233.63,233.63,0.0,BTC
2016-04-12 21:00:00,233.63,233.63,233.63,233.63,0.0,BTC
2016-04-12 22:00:00,233.63,233.63,233.63,233.63,0.0,BTC
2016-04-12 23:00:00,233.63,233.63,233.63,233.63,0.0,BTC
2016-04-13 00:00:00,233.63,233.63,233.63,233.63,0.0,BTC
2016-04-13 01:00:00,233.63,233.63,233.63,233.63,0.0,BTC
2016-04-13 02:00:00,233.63,233.63,233.63,233.63,0.0,BTC
2016-04-13 03:00:00,233.63,233.63,233.63,233.63,0.0,BTC
2016-04-13 04:00:00,233.63,233.63,233.63,233.63,0.0,BTC
2016-04-13 05:00:00,233.63,233.63,233.63,233.63,0.0,BTC
2016-04-13 06:00:00,233.63,233.63,233.63,233.63,0.0,BTC
2016-04-13 07:00:00,233.63,233.63,233.63,233.63,0.0,BTC
2016-04-13 08:00:00,233.63,233.63,233.63,233.63,0.0,BTC
2016-04-13 09:00:00,233.63,233.63,233.63,233.63,0.0,BTC
2016-04-13 10:00:00,233.63,233.63,233.63,233.63,0.0,BTC
2016-04-13 11:00:00,233.63,233.63,233.63,233.63,0.0,BTC
2016-04-13 12:00:00,233.63,233.63,233.63,233.63,0.0,BTC
2016-04-13 13:00:00,233.63,233.63,233.63,233.63,0.0,BTC
2016-04-13 14:00:00,233.63,233.63,233.63,233.63,0.0,BTC
2016-04-13 15:00:00,233.63,233.63,233.63,233.63,0.0,BTC
2016-04-13 16:00:00,233.63,233.63,233.63,233.63,0.0,BTC
2016-04-13 17:00:00,233.63,233.63,233.63,233.63,0.0,BTC
