timestamp,open,high,low,close,volume,symbol
2013-07-08 10:00:00,74.75,75.0,74.17,74.17,96.9660968,BTC
2013-07-08 11:00:00,74.17,75.71,72.33,73.3,307.54202563000007,BTC
2013-07-08 12:00:00,73.49,73.84,72.59,73.0,619.34724392,BTC
2013-07-08 13:00:00,73.1,74.0,71.0,71.03,366.22385081,BTC
2013-07-08 14:00:00,71.111,73.5,70.0,72.98,189.74655975999997,BTC
2013-07-08 15:00:00,72.76,74.86,72.55,74.86,174.47597001999998,BTC
2013-07-08 16:00:00,74.07,74.7,73.88,74.42,106.62215213999998,BTC
2013-07-08 17:00:00,74.63,74.68,73.86,74.29,120.89842415,BTC
2013-07-08 18:00:00,74.29,74.97,74.12,74.68,139.91850656000003,BTC
2013-07-08 19:00:00,74.68,74.68,73.5,74.0,19.87005522,BTC
2013-07-08 20:00:00,74.0,74.37,73.47,73.47,28.276638300000002,BTC
2013-07-08 21:00:00,73.47,74.25,73.47,74.25,43.32432868000001,BTC
2013-07-08 22:00:00,74.25,74.46,74.01,74.12,7.13348198,BTC
2013-07-08 23:00:00,74.12,74.35,73.88,74.35,7.394705190000001,BTC
2013-07-09 00:00:00,74.35,74.35,73.83,74.1,4.0208341999999995,BTC
2013-07-09 01:00:00,74.1,74.1,74.0,74.0,44.6933686,BTC
2013-07-09 02:00:00,74.0,74.31,73.81,73.82,86.10739406,BTC
2013-07-09 03:00:00,73.82,73.82,73.82,73.82,0.0,BTC
2013-07-09 04:00:00,73.82,74.25,73.82,74.25,0.6133428,BTC
2013-07-09 05:00:00,74.25,74.25,73.8,73.8,32.19701766,BTC
2013-07-09 06:00:00,73.8,73.8688,73.4,73.58,113.39564370000001,BTC
2013-07-09 07:00:00,73.58,73.58,72.6,72.6,67.53916050000001,BTC
2013-07-09 08:00:00,72.6,72.6,71.0,72.3,135.63761826,BTC
2013-07-09 09:00:00,72.3,73.95,72.3,73.72,73.37605296,BTC
2013-07-09 10:00:00,73.72,74.01,73.0,73.98,56.5596609,BTC
2013-07-09 11:00:00,73.98,74.06,73.34,73.34,71.49549692000001,BTC
2013-07-09 12:00:00,73.34,73.89,73.17,73.7,32.986774100000005,BTC
2013-07-09 13:00:00,73.7,73.7,70.47,72.09,478.4891855500001,BTC
2013-07-09 14:00:00,72.09,73.888,71.55,73.12,141.48280792000003,BTC
2013-07-09 15:00:00,73.11,73.53,71.0,71.9198,326.93063967999996,BTC
2013-07-09 16:00:00,71.68,74.4,71.68,74.0478,153.80769064999998,BTC
2013-07-09 17:00:00,74.2,74.5,72.76,73.0,125.79080553000003,BTC
2013-07-09 18:00:00,73.09,75.0,73.09,74.84,293.70345441,BTC
2013-07-09 19:00:00,74.84,75.6,74.1,75.38,155.3471168,BTC
2013-07-09 20:00:00,75.37,76.0,73.76,74.91,669.7136465499999,BTC
2013-07-09 21:00:00,74.91,75.7,74.83516,75.38,58.66107416,BTC
2013-07-09 22:00:00,75.38,75.38,74.3,74.3,15.442028919999998,BTC
2013-07-09 23:00:00,74.5,75.0,74.5,75.0,24.25727948,BTC
2013-07-10 00:00:00,75.0,75.28,75.0,75.0,13.668187419999999,BTC
2013-07-10 01:00:00,74.91,76.0,74.91,75.83,98.92757572000001,BTC
2013-07-10 02:00:00,75.83,75.83,74.83,75.82,0.18706050000000002,BTC
2013-07-10 03:00:00,75.82,75.82,74.84,75.02,4.96529994,BTC
2013-07-10 04:00:00,75.02,75.02,74.92,74.92,9.545827699999998,BTC
2013-07-10 05:00:00,74.92,74.93,74.92,74.93,2.0536084,BTC
2013-07-10 06:00:00,74.93,76.4,74.93,76.4,83.45960412999999,BTC
2013-07-10 07:00:00,76.4,76.4,75.49,76.02,25.70813972,BTC
2013-07-10 08:00:00,76.02,76.83,75.79,76.73,131.00112130000002,BTC
2013-07-10 09:00:00,76.73,76.95,75.99,76.95,220.49115776,BTC
2013-07-10 10:00:00,76.95,77.66,76.1,77.51,140.15967256000002,BTC
2013-07-10 11:00:00,77.51,77.51,76.5,76.63,296.67528046999996,BTC
2013-07-10 12:00:00,76.63,76.8,75.85,76.0,126.10879699,BTC
2013-07-10 13:00:00,76.0,76.46,75.6,76.44,59.055233599999994,BTC
2013-07-10 14:00:00,76.5,76.76668000000002,75.58,76.03,17.44125965,BTC
2013-07-10 15:00:00,76.03,76.29,75.9,76.28,44.10144033,BTC
2013-07-10 16:00:00,76.28,76.46,75.93,76.45,25.07511812,BTC
2013-07-10 17:00:00,76.45,78.0,76.45,77.3,22.0151374,BTC
2013-07-10 18:00:00,77.3,79.49,77.3,77.99,271.70605243,BTC
2013-07-10 19:00:00,77.99,82.0,77.99,79.0,1147.8836292699998,BTC
2013-07-10 20:00:00,78.23,85.0,78.23,83.63,1198.5962955699997,BTC
2013-07-10 21:00:00,83.6,87.0,82.0,85.12,848.38123189,BTC
2013-07-10 22:00:00,85.12,85.5,82.51,83.35,294.78676432,BTC
2013-07-10 23:00:00,82.99,86.3,82.3,86.13,413.37456060000005,BTC
2013-07-11 00:00:00,86.13,87.66,85.6,87.17,513.9255574299999,BTC
2013-07-11 01:00:00,87.23,89.05,84.3,86.0,165.06299554999998,BTC
